latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
34.35185,-117.6714,344.43,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,292.47,9.55,N,0
34.3521,-117.67838,344.05,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,292.22,6.39,N,0
34.35958,-117.70197,308.99,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,285.88,3.82,N,0
34.35994,-117.71165,305.29,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.05,3.82,N,0
34.36057,-117.72878,303.97,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.51,2.92,N,0
34.36077,-117.73425,308.96,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.64,2.46,N,0
34.36094,-117.73865,311.44,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.04,2.46,N,0
34.36108,-117.74258,308.66,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.3,3.19,N,0
34.35753,-117.64747,354.86,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,305.46,37.98,N,0
34.35774,-117.65302,367,0.61,0.71,2024-09-11,0840,N20,VIIRS,h,2,299.78,37.98,N,0
34.35793,-117.65812,341.89,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,295.16,22.41,N,0
34.35812,-117.66302,328.92,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,291.22,22.41,N,0
34.35831,-117.66798,322.11,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.59,9.55,N,0
34.3585,-117.67318,330.6,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.97,9.55,N,0
34.35872,-117.67902,324.79,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.51,6.39,N,0
34.35901,-117.68681,325.4,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.06,6.39,N,0
34.36122,-117.74616,321.27,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.25,3.19,N,0
34.36135,-117.7496,331.05,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.38,3.88,N,0
34.36147,-117.75276,321.02,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,286.15,3.88,N,0
34.36161,-117.75649,323.28,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,284.1,4.49,N,0
34.36416,-117.64867,318.7,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,292.11,7.85,N,0
34.36438,-117.65456,314.38,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,291.02,7.85,N,0
34.3648,-117.66544,315.13,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.26,3.4,N,0
34.36499,-117.67061,318.16,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.62,3.56,N,0
34.36562,-117.68722,317.37,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.86,5.15,N,0
34.36631,-117.70564,311.57,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.18,5.7,N,0
34.36697,-117.72331,306.72,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.76,2.83,N,0
34.36727,-117.73115,310.02,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.43,4.68,N,0
34.36751,-117.73745,312.61,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.83,4.68,N,0
34.36769,-117.74253,316.68,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.44,6.53,N,0
34.3646,-117.66017,320.51,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,291.01,3.4,N,0
34.3652,-117.67588,324.59,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,291.12,3.56,N,0
34.3654,-117.68129,321.01,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.5,5.15,N,0
34.36593,-117.69542,328.81,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.87,5.7,N,0
34.36786,-117.74692,323.94,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.93,6.53,N,0
34.36801,-117.75089,343.93,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,292.02,11.75,N,0
34.36818,-117.7553,345.48,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.69,11.75,N,0
34.36837,-117.76047,331.92,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,286.88,8.68,N,0
34.37117,-117.65981,315.31,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.07,3.4,N,0
34.37141,-117.66602,303.22,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,287.6,3.4,N,0
34.37164,-117.67204,307.87,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.46,3.56,N,0
34.37185,-117.67767,308.04,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.69,3.56,N,0
34.37206,-117.68305,306.81,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.84,5.15,N,0
34.37308,-117.70988,303.63,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,284.69,2.83,N,0
34.37336,-117.71744,306.59,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,285.64,2.83,N,0
34.37366,-117.72536,307.42,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,286.29,4.68,N,0
34.37045,-117.64121,343.04,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,292.78,16.57,N,0
34.37068,-117.64713,367,0.61,0.71,2024-09-11,0840,N20,VIIRS,h,2,294.74,7.85,N,0
34.37093,-117.65352,328.13,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.65,7.85,N,0
34.37227,-117.68863,330.66,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,292.53,5.15,N,0
34.37251,-117.69487,332.94,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.74,5.7,N,0
34.37279,-117.70229,329.9,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,287.44,5.7,N,0
34.37396,-117.73325,345.47,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,291.11,4.68,N,0
34.37422,-117.74011,322.56,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.46,6.53,N,0
34.37864,-117.68262,310.05,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.6,9.38,N,0
34.3789,-117.68962,316.97,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.15,9.38,N,0
34.37705,-117.64166,352.18,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,298.36,53.41,N,0
34.37724,-117.64664,350.35,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,309.47,57.47,N,0
34.37744,-117.65165,355.23,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,303.68,57.47,N,0
34.37765,-117.65696,367,0.61,0.71,2024-09-11,0840,N20,VIIRS,h,2,294.22,16.58,N,0
34.37787,-117.6627,332.55,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.75,16.58,N,0
34.37813,-117.66943,323.13,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.85,11.12,N,0
34.37838,-117.67603,327.02,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.59,11.12,N,0
34.37919,-117.69705,330.6,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.59,10.08,N,0
34.37945,-117.70391,367,0.61,0.71,2024-09-11,0840,N20,VIIRS,h,2,294.53,10.08,N,0
34.3797,-117.71027,355.73,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,294.12,15.74,N,0
34.37994,-117.71658,367,0.61,0.71,2024-09-11,0840,N20,VIIRS,h,2,289.84,15.74,N,0
34.38019,-117.72309,354.86,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,291.52,9.73,N,0
34.38045,-117.72997,347.16,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.84,9.73,N,0
34.3807,-117.73648,344.66,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.64,9.08,N,0
34.38098,-117.74384,353.94,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.78,9.08,N,0
34.38128,-117.75188,367,0.62,0.71,2024-09-11,0840,N20,VIIRS,h,2,290.69,16.06,N,0
34.38169,-117.76283,353.6,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.7,16.06,N,0
34.38406,-117.6525,303.99,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.32,57.47,N,0
34.38581,-117.69743,310.02,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,287.87,10.08,N,0
34.38715,-117.73219,302.23,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,286.54,9.73,N,0
34.38738,-117.73825,300.8,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,286.72,9.08,N,0
34.38766,-117.74581,306.15,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,287.23,9.08,N,0
34.38426,-117.65762,346.1,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.39,16.58,N,0
34.38448,-117.66333,342.7,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.02,16.58,N,0
34.38476,-117.67047,347.55,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.69,11.12,N,0
34.38501,-117.67703,356.11,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,298.24,11.12,N,0
34.38524,-117.6829,367,0.61,0.71,2024-09-11,0840,N20,VIIRS,h,2,295.13,9.38,N,0
34.38548,-117.68893,331.98,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,285.64,9.38,N,0
34.38617,-117.70663,340.72,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.84,10.08,N,0
34.38644,-117.71398,343.17,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.03,15.74,N,0
34.38668,-117.71993,320.09,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,286.96,15.74,N,0
34.38692,-117.72623,328,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.96,9.73,N,0
34.39074,-117.65487,299.89,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,287.66,5.43,N,0
34.39095,-117.66027,312.62,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.76,38.43,N,0
34.39213,-117.6905,314.05,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,286.81,15.42,N,0
34.3928,-117.70754,303.15,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.05,3.06,N,0
34.3912,-117.66653,367,0.61,0.71,2024-09-11,0840,N20,VIIRS,h,2,298.3,38.43,N,0
34.39147,-117.67344,355.8,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,300.35,59.95,N,0
34.39171,-117.67963,367,0.61,0.71,2024-09-11,0840,N20,VIIRS,h,2,302.99,59.95,N,0
34.39191,-117.68468,367,0.61,0.71,2024-09-11,0840,N20,VIIRS,h,2,291.64,15.42,N,0
34.39699,-117.64643,299.73,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.9,3.22,N,0
34.39722,-117.65222,302.83,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.06,5.43,N,0
34.39859,-117.68671,300.75,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.39,15.42,N,0
34.39745,-117.65803,327.18,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.78,5.43,N,0
34.39768,-117.66394,354.73,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,299.94,38.43,N,0
34.39792,-117.66998,354.49,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,309.77,38.43,N,0
34.39818,-117.67643,345.7,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,315.24,59.95,N,0
34.39839,-117.68177,367,0.61,0.71,2024-09-11,0840,N20,VIIRS,h,2,299.92,59.95,N,0
34.34932,-117.63354,312.06,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.8,8.05,N,0
34.35118,-117.69237,316.21,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,286.23,3.64,N,0
34.35164,-117.70797,302.64,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.94,3.64,N,0
34.3519,-117.71614,301.49,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.05,1.47,N,0
34.35214,-117.72404,302.85,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.85,1.47,N,0
34.35233,-117.73038,309.17,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.84,2.13,N,0
34.35248,-117.73467,309.2,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.63,2.13,N,0
34.35261,-117.73878,302.73,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.81,2.16,N,0
34.35275,-117.74297,307.94,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,291.38,2.16,N,0
34.35288,-117.74708,310.89,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.39,3.3,N,0
34.35301,-117.7511,307.97,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.13,3.3,N,0
34.3495,-117.63921,340.76,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,291.5,20.87,N,0
34.34968,-117.64469,339.23,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,291.99,20.87,N,0
34.34984,-117.6497,354.09,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,299.87,41.91,N,0
34.34999,-117.6544,353.5,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,306.65,41.91,N,0
34.35015,-117.65915,367,0.61,0.71,2024-09-11,0840,N20,VIIRS,h,2,295.48,16.43,N,0
34.35031,-117.66428,347.96,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,293.94,16.43,N,0
34.35051,-117.67057,349.07,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,293.72,9.46,N,0
34.35074,-117.67789,345.78,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,292.34,9.46,N,0
34.35806,-117.70151,305.17,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,285.28,3.64,N,0
34.35837,-117.71163,303.16,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.74,1.47,N,0
34.35865,-117.72072,301.86,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.53,1.47,N,0
34.35889,-117.72839,309.6,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,291.1,2.13,N,0
34.35906,-117.73373,306.01,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.49,2.13,N,0
34.3592,-117.73817,305.62,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.88,2.16,N,0
34.35933,-117.74216,306.08,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.06,2.16,N,0
34.35946,-117.74592,315.42,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.44,3.3,N,0
34.35969,-117.7529,319.58,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,287.23,3.89,N,0
34.35982,-117.7567,315.81,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,284.75,3.89,N,0
34.3563,-117.64626,354.62,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,301.13,20.87,N,0
34.35648,-117.65174,367,0.61,0.71,2024-09-11,0840,N20,VIIRS,h,2,305.81,41.91,N,0
34.35665,-117.65685,350.58,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,296.54,41.91,N,0
34.35681,-117.66166,343.97,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,292.88,16.43,N,0
34.35697,-117.6666,325.35,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.58,16.43,N,0
34.35714,-117.67173,329.97,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.83,9.46,N,0
34.35732,-117.67757,330.15,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.79,9.46,N,0
34.35757,-117.68554,325.68,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,287.89,3.64,N,0
34.35957,-117.74947,326.22,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.26,3.3,N,0
34.36348,-117.66438,317.47,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.34,3.22,N,0
34.36364,-117.66938,319.39,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.74,3.22,N,0
34.36418,-117.68581,317.93,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.07,5.23,N,0
34.3648,-117.70585,314.37,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.65,3.37,N,0
34.36507,-117.71459,302.66,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,287.77,3.37,N,0
34.36537,-117.72404,304.48,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.29,2.07,N,0
34.3656,-117.73149,309.33,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.25,2.07,N,0
34.36579,-117.73721,312.19,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.48,4.75,N,0
34.36594,-117.74189,319.48,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.97,4.75,N,0
34.36293,-117.64782,345.8,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,295.02,11.03,N,0
34.36312,-117.65364,328.91,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,291.7,5.98,N,0
34.36331,-117.65919,322.66,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,291.36,5.98,N,0
34.36381,-117.67455,324.5,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.43,3.94,N,0
34.36399,-117.67992,322.87,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.29,3.94,N,0
34.36445,-117.69444,329.16,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.22,5.23,N,0
34.36608,-117.74597,327.23,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,291.4,6.9,N,0
34.3662,-117.74976,339.46,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,291.71,6.9,N,0
34.36633,-117.75371,349,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,291.14,12.71,N,0
34.36648,-117.75831,346.25,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,287.46,12.71,N,0
34.36989,-117.65913,314.78,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.03,5.98,N,0
34.37009,-117.66534,305.24,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,287.73,3.22,N,0
34.37029,-117.67132,307.89,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.09,3.22,N,0
34.37047,-117.67683,315.59,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.69,3.94,N,0
34.37065,-117.68212,306.86,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,287.26,3.94,N,0
34.37152,-117.70905,300.15,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,284.21,3.37,N,0
34.37177,-117.71689,301.57,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,286.04,2.07,N,0
34.37203,-117.72529,306.79,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,287.5,2.07,N,0
34.37286,-117.75141,311.64,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,286.72,6.9,N,0
34.36928,-117.64042,324.54,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.77,11.03,N,0
34.36947,-117.64635,367,0.61,0.71,2024-09-11,0840,N20,VIIRS,h,2,295.45,11.03,N,0
34.36968,-117.65279,323.23,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.96,5.98,N,0
34.37082,-117.68746,321.77,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.91,5.23,N,0
34.37102,-117.69361,327.69,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,291.35,5.23,N,0
34.37126,-117.70104,328.67,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.11,3.37,N,0
34.37229,-117.73363,334.17,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.63,4.75,N,0
34.37251,-117.74054,321.8,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.04,4.75,N,0
34.3768,-117.66885,319.44,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.36,10.93,N,0
34.37701,-117.67529,318.18,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.69,9.22,N,0
34.37723,-117.68167,308.4,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.64,9.22,N,0
34.37586,-117.64064,341.96,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,294.68,27.13,N,0
34.37604,-117.6458,346.97,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,309.96,27.13,N,0
34.37621,-117.65103,354.85,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,302.9,29.55,N,0
34.3764,-117.65651,367,0.61,0.71,2024-09-11,0840,N20,VIIRS,h,2,294.69,29.55,N,0
34.37659,-117.66235,327.15,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.83,10.93,N,0
34.37745,-117.68835,326.98,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.99,6.76,N,0
34.37768,-117.69563,331.81,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.72,6.76,N,0
34.3779,-117.70252,352.67,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,293.29,14.17,N,0
34.37811,-117.7089,344.33,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,291.15,14.17,N,0
34.37831,-117.71519,367,0.61,0.71,2024-09-11,0840,N20,VIIRS,h,2,290.64,13.43,N,0
34.37852,-117.72157,341.09,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.01,13.43,N,0
34.37876,-117.72876,342.55,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.32,10.21,N,0
34.37898,-117.73559,334.28,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.99,10.21,N,0
34.37921,-117.74272,367,0.62,0.71,2024-09-11,0840,N20,VIIRS,h,2,291.75,10.02,N,0
34.37945,-117.75029,351.04,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.22,10.02,N,0
34.37978,-117.761,367,0.62,0.71,2024-09-11,0840,N20,VIIRS,h,2,288.47,10.05,N,0
34.38248,-117.64159,304.08,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.09,27.13,N,0
34.38281,-117.65132,316.24,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.19,29.55,N,0
34.38403,-117.68803,312.4,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,285.77,6.76,N,0
34.38429,-117.69595,319.03,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.03,6.76,N,0
34.38264,-117.64642,327.06,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.13,27.13,N,0
34.38298,-117.6564,367,0.61,0.71,2024-09-11,0840,N20,VIIRS,h,2,293.03,29.55,N,0
34.38317,-117.6619,346.87,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.58,10.93,N,0
34.3834,-117.66879,348.6,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.27,10.93,N,0
34.38362,-117.67566,348.39,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,296.04,9.22,N,0
34.38383,-117.68188,367,0.61,0.71,2024-09-11,0840,N20,VIIRS,h,2,294.55,9.22,N,0
34.38457,-117.70465,336.61,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.9,14.17,N,0
34.38482,-117.71203,352.15,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,291.63,14.17,N,0
34.38501,-117.71816,340.46,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.53,13.43,N,0
34.38522,-117.72449,333.74,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,290.27,13.43,N,0
34.38543,-117.73073,341.86,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.14,10.21,N,0
34.38562,-117.73672,324.37,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,287.3,10.21,N,0
34.38586,-117.744,321.48,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,287.81,10.02,N,0
34.38644,-117.76199,323.43,0.62,0.71,2024-09-11,0840,N20,VIIRS,n,2,287.71,10.05,N,0
34.38964,-117.6586,300.56,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.12,10.04,N,0
34.39122,-117.70611,313.64,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.4,1.18,N,0
34.39148,-117.71423,298.76,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.39,1.18,N,0
34.38983,-117.66444,351.06,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,294.71,44.13,N,0
34.39007,-117.67159,367,0.61,0.71,2024-09-11,0840,N20,VIIRS,h,2,296.3,44.13,N,0
34.39029,-117.67797,367,0.61,0.71,2024-09-11,0840,N20,VIIRS,h,2,303.15,46.78,N,0
34.39046,-117.6833,367,0.61,0.71,2024-09-11,0840,N20,VIIRS,h,2,294.81,46.78,N,0
34.39066,-117.68891,346.22,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.49,17.3,N,0
34.39595,-117.65079,300.59,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,289.23,2.31,N,0
34.39614,-117.65647,307.82,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.53,10.04,N,0
34.39713,-117.68552,315.25,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.99,46.78,N,0
34.39782,-117.70598,298.01,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,287.71,1.18,N,0
34.39634,-117.66222,344.36,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,293.42,10.04,N,0
34.39655,-117.66831,355.4,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,307.14,44.13,N,0
34.39677,-117.67479,352.44,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,309.54,44.13,N,0
34.39696,-117.68056,355.29,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,309.48,46.78,N,0
34.40238,-117.64636,307.21,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.68,21.06,N,0
34.40377,-117.68687,308.26,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.06,13.84,N,0
34.4026,-117.65276,367,0.61,0.71,2024-09-11,0840,N20,VIIRS,h,2,292.17,21.06,N,0
34.40282,-117.6591,367,0.61,0.71,2024-09-11,0840,N20,VIIRS,h,2,297.65,87,N,0
34.40302,-117.66502,355.62,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,306.15,87,N,0
34.40322,-117.6708,350.81,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,310.05,83.6,N,0
34.40342,-117.67664,353.51,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,305.92,83.6,N,0
34.4036,-117.68186,367,0.61,0.71,2024-09-11,0840,N20,VIIRS,h,2,289.84,13.84,N,0
34.40879,-117.64159,300.18,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,287.55,7.38,N,0
34.40901,-117.6478,315.81,0.61,0.71,2024-09-11,0840,N20,VIIRS,n,2,288.28,21.06,N,0
