latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
35.46762,129.38451,338.93,0.39,0.44,2024-10-01,0446,N,VIIRS,n,2,295.64,4.15,D,3
37.42285,129.172,320.44,0.4,0.37,2024-10-01,1707,N,VIIRS,n,2,286.79,2.57,N,0
37.56856,126.6292,301.77,0.49,0.4,2024-10-01,1707,N,VIIRS,n,2,284.69,0.8,N,2
37.22853,128.32198,297.71,0.42,0.38,2024-10-01,1707,N,VIIRS,n,2,281.88,1.09,N,2
37.20509,128.30038,296.75,0.42,0.38,2024-10-01,1707,N,VIIRS,n,2,281.96,0.56,N,2
37.02742,128.31955,301.2,0.42,0.38,2024-10-01,1707,N,VIIRS,n,2,283.47,0.92,N,0
37.02334,128.32359,299.89,0.42,0.38,2024-10-01,1707,N,VIIRS,n,2,282.61,0.79,N,0
37.01392,128.34102,298.22,0.42,0.38,2024-10-01,1707,N,VIIRS,n,2,283.08,0.78,N,2
37.01112,128.33549,313.57,0.42,0.38,2024-10-01,1707,N,VIIRS,n,2,286.59,0.78,N,2
37.01049,128.34024,301.14,0.42,0.38,2024-10-01,1707,N,VIIRS,n,2,282.82,0.78,N,0
36.98973,126.70385,302.51,0.48,0.4,2024-10-01,1707,N,VIIRS,n,2,282.89,1.12,N,0
36.98605,126.70315,319.79,0.48,0.4,2024-10-01,1707,N,VIIRS,n,2,287.43,1.12,N,2
36.98111,126.71325,328.29,0.48,0.4,2024-10-01,1707,N,VIIRS,n,2,287.58,2.62,N,0
36.98365,126.6917,306.54,0.48,0.4,2024-10-01,1707,N,VIIRS,n,2,290.2,1.98,N,0
36.98769,126.70112,315.21,0.48,0.4,2024-10-01,1707,N,VIIRS,n,2,285.32,1.82,N,2
36.98269,126.71124,332.66,0.48,0.4,2024-10-01,1707,N,VIIRS,n,2,290.11,5.06,N,0
36.98533,126.68971,304.33,0.48,0.4,2024-10-01,1707,N,VIIRS,n,2,287.4,1.25,N,2
36.98402,126.70046,309.78,0.48,0.4,2024-10-01,1707,N,VIIRS,n,2,285.02,1.82,N,0
36.98166,126.68901,305.05,0.48,0.4,2024-10-01,1707,N,VIIRS,n,2,289.5,1.51,N,0
36.9527,126.61739,301.75,0.48,0.4,2024-10-01,1707,N,VIIRS,n,2,280.24,0.64,N,0
34.76328,127.05772,334.99,0.39,0.36,2024-10-02,0427,N,VIIRS,n,2,293.19,2.46,D,0
34.91134,127.74783,339,0.39,0.36,2024-10-02,0427,N,VIIRS,n,2,303.77,1.72,D,0
34.91792,127.76799,336.81,0.39,0.36,2024-10-02,0427,N,VIIRS,n,2,303.02,4.17,D,3
35.53599,127.33656,344.11,0.39,0.36,2024-10-02,0427,N,VIIRS,n,2,300.26,4.24,D,0
35.75448,126.79189,346.3,0.39,0.36,2024-10-02,0427,N,VIIRS,n,2,296.45,3.37,D,0
35.99013,126.86095,335.83,0.39,0.36,2024-10-02,0427,N,VIIRS,n,2,299.07,2.49,D,0
36.88349,127.15948,325.17,0.39,0.36,2024-10-02,0427,N,VIIRS,n,2,297.96,1.13,D,0
36.88679,127.15868,333.82,0.39,0.36,2024-10-02,0427,N,VIIRS,n,2,298.78,1.13,D,0
36.85375,126.5625,329.29,0.39,0.36,2024-10-02,0427,N,VIIRS,n,2,292.29,0.58,D,0
36.98273,126.71113,338.57,0.39,0.36,2024-10-02,0428,N,VIIRS,n,2,306.52,6.28,D,0
36.98135,126.70248,329.39,0.39,0.36,2024-10-02,0428,N,VIIRS,l,2,301.99,4.93,D,0
36.98465,126.70164,345.45,0.39,0.36,2024-10-02,0428,N,VIIRS,n,2,303.51,4.93,D,0
36.98729,126.70209,344.13,0.39,0.36,2024-10-02,0428,N,VIIRS,n,2,304.37,13.33,D,2
36.9906,126.70126,337.57,0.39,0.36,2024-10-02,0428,N,VIIRS,n,2,303.11,13.33,D,0
37.06183,126.50311,329.04,0.39,0.36,2024-10-02,0428,N,VIIRS,n,2,293.01,2.38,D,0
37.48502,129.05849,327.4,0.4,0.37,2024-10-02,0428,N,VIIRS,n,2,301.08,3.2,D,0
37.48802,126.64042,330.95,0.39,0.36,2024-10-02,0428,N,VIIRS,l,2,303.51,2.34,D,0
37.49045,126.63799,298.44,0.56,0.51,2024-10-02,1648,N,VIIRS,n,2,285.14,1.15,N,2
37.01344,128.3329,302.73,0.45,0.47,2024-10-02,1648,N,VIIRS,n,2,283.33,1.16,N,2
37.01249,128.34338,302.51,0.45,0.47,2024-10-02,1648,N,VIIRS,n,2,282.22,1.76,N,2
37.01225,128.33563,309.16,0.45,0.47,2024-10-02,1648,N,VIIRS,n,2,284.65,1.86,N,2
37.01174,128.34085,303.98,0.45,0.47,2024-10-02,1648,N,VIIRS,n,2,282.58,1.34,N,2
36.98557,126.70135,341.4,0.55,0.51,2024-10-02,1648,N,VIIRS,n,2,285.19,9.09,N,0
36.98457,126.714,313.35,0.55,0.51,2024-10-02,1648,N,VIIRS,n,2,283.79,2.27,N,0
36.98183,126.68819,305.65,0.55,0.51,2024-10-02,1648,N,VIIRS,n,2,284.65,2.67,N,0
36.98033,126.70707,300.01,0.55,0.51,2024-10-02,1648,N,VIIRS,n,2,282.47,2.27,N,0
37.01125,128.33769,298.44,0.76,0.77,2024-10-02,1828,N,VIIRS,n,2,280.16,1.9,N,2
36.98776,126.6899,297.43,0.63,0.72,2024-10-02,1828,N,VIIRS,n,2,284.67,2.67,N,2
36.9813,126.71049,312.39,0.63,0.72,2024-10-02,1828,N,VIIRS,n,2,285.29,3.95,N,0
36.98417,126.71384,298.75,0.63,0.72,2024-10-02,1828,N,VIIRS,n,2,284.04,2.2,N,0
36.98421,126.69015,309.21,0.63,0.72,2024-10-02,1828,N,VIIRS,n,2,288.58,3.22,N,2
34.91152,127.74858,327.26,0.53,0.42,2024-10-03,0408,N,VIIRS,n,2,293.84,1.89,D,0
34.92553,127.73849,332.9,0.53,0.42,2024-10-03,0408,N,VIIRS,n,2,297.13,4.39,D,0
36.98288,126.71325,327.92,0.54,0.42,2024-10-03,0409,N,VIIRS,n,2,288.56,4.92,D,0
36.98958,126.69936,298.79,0.5,0.66,2024-10-03,1629,N,VIIRS,n,2,286.5,1.56,N,0
36.98293,126.71083,320.78,0.5,0.66,2024-10-03,1629,N,VIIRS,n,2,286.44,2.43,N,0
36.98388,126.6873,309.1,0.5,0.66,2024-10-03,1629,N,VIIRS,n,2,287.97,2.1,N,2
36.98365,126.69319,304.13,0.5,0.66,2024-10-03,1629,N,VIIRS,n,2,287.65,2.1,N,0
35.30027,128.34077,297.71,0.4,0.6,2024-10-03,1629,N,VIIRS,n,2,283.69,0.33,N,0
34.92669,127.7468,301.13,0.42,0.61,2024-10-03,1630,N,VIIRS,n,2,287.13,1.26,N,3
34.92094,127.74635,301.8,0.42,0.61,2024-10-03,1630,N,VIIRS,n,2,287.26,1.26,N,3
37.23004,128.31982,296.28,0.43,0.62,2024-10-03,1809,N,VIIRS,n,2,282.54,1.49,N,2
37.22869,128.32469,298.89,0.43,0.62,2024-10-03,1809,N,VIIRS,n,2,282.96,1.14,N,2
36.98734,126.70107,304.11,0.36,0.58,2024-10-03,1809,N,VIIRS,n,2,287.22,1.21,N,2
36.98427,126.71288,317.25,0.36,0.58,2024-10-03,1809,N,VIIRS,n,2,285.61,1.8,N,0
36.98533,126.68709,303.98,0.36,0.57,2024-10-03,1809,N,VIIRS,n,2,286.96,1.29,N,2
36.98431,126.69102,302.9,0.36,0.57,2024-10-03,1809,N,VIIRS,n,2,288.69,1.29,N,0
36.95285,126.6171,297.46,0.36,0.57,2024-10-03,1809,N,VIIRS,n,2,281.57,0.45,N,0
37.00657,126.39081,299.61,0.35,0.57,2024-10-03,1809,N,VIIRS,n,2,288.6,0.95,N,2
37.00562,126.39174,299.11,0.35,0.57,2024-10-03,1809,N,VIIRS,n,2,288.12,1.22,N,2
34.92923,127.75052,302.86,0.46,0.64,2024-10-03,1810,N,VIIRS,n,2,287.72,0.79,N,3
34.92787,127.75548,306.29,0.46,0.64,2024-10-03,1810,N,VIIRS,n,2,288.45,0.79,N,3
34.9263,127.7382,303.16,0.46,0.64,2024-10-03,1810,N,VIIRS,n,2,287.17,1.83,N,0
34.92359,127.74812,299.52,0.46,0.64,2024-10-03,1810,N,VIIRS,n,2,288.3,0.79,N,3
34.92223,127.75309,300.29,0.46,0.64,2024-10-03,1810,N,VIIRS,n,2,288.03,0.79,N,3
34.81025,127.66161,297.22,0.46,0.64,2024-10-03,1810,N,VIIRS,n,2,287.09,0.91,N,0
36.98188,126.71109,331.7,0.63,0.54,2024-10-04,0350,N,VIIRS,l,2,302.89,4.72,D,0
37.59488,129.0145,298.29,0.69,0.74,2024-10-04,1610,N,VIIRS,n,2,284.47,1.53,N,2
37.48238,129.05182,297.56,0.69,0.74,2024-10-04,1610,N,VIIRS,n,2,284.11,1.66,N,0
37.48453,129.04863,300.89,0.69,0.74,2024-10-04,1610,N,VIIRS,n,2,285.99,1.06,N,0
37.48439,129.05582,301.55,0.68,0.74,2024-10-04,1610,N,VIIRS,n,2,285.52,1.06,N,0
37.42653,129.17375,300.75,0.67,0.74,2024-10-04,1610,N,VIIRS,n,2,285.74,1.13,N,2
37.42032,129.17618,297.74,0.67,0.74,2024-10-04,1610,N,VIIRS,n,2,283.96,1.2,N,0
36.00597,129.37541,298.31,0.65,0.73,2024-10-04,1610,N,VIIRS,n,2,286.17,1.5,N,2
36.00557,129.3905,301.59,0.64,0.72,2024-10-04,1610,N,VIIRS,n,2,287.9,3.13,N,0
35.99856,129.39767,300.2,0.64,0.72,2024-10-04,1610,N,VIIRS,n,2,287.04,1.98,N,0
35.36597,128.48604,298.4,0.72,0.75,2024-10-04,1610,N,VIIRS,n,2,284.98,0.9,N,0
35.36934,128.48424,295.41,0.72,0.75,2024-10-04,1610,N,VIIRS,n,2,285.05,1.2,N,0
34.91596,127.75253,302.41,0.78,0.78,2024-10-04,1610,N,VIIRS,n,2,288.47,3.66,N,0
34.91581,127.75187,304.98,0.78,0.78,2024-10-04,1610,N,VIIRS,n,2,288.8,4.21,N,0
34.85043,127.70483,299.04,0.79,0.78,2024-10-04,1610,N,VIIRS,n,2,288.63,1.86,N,2
37.42486,129.17572,307.18,0.54,0.51,2024-10-04,1750,N,VIIRS,n,2,286.41,0.61,N,2
37.42043,129.17365,301.24,0.54,0.51,2024-10-04,1750,N,VIIRS,n,2,284.67,0.61,N,0
37.56963,126.62732,298.46,0.4,0.44,2024-10-04,1750,N,VIIRS,n,2,284.79,0.76,N,2
37.48673,126.63953,297.85,0.4,0.44,2024-10-04,1751,N,VIIRS,n,2,287.61,0.67,N,0
36.98203,126.71289,338.24,0.41,0.45,2024-10-04,1751,N,VIIRS,n,2,290.25,4.81,N,0
36.98302,126.70837,311.05,0.41,0.45,2024-10-04,1751,N,VIIRS,n,2,292.89,5.61,N,0
36.98292,126.68896,330.52,0.41,0.45,2024-10-04,1751,N,VIIRS,n,2,294.15,4.78,N,2
37.00525,126.38929,303.07,0.4,0.44,2024-10-04,1751,N,VIIRS,n,2,291.51,1.84,N,2
36.95227,126.61835,313.95,0.41,0.45,2024-10-04,1751,N,VIIRS,n,2,282.24,1,N,0
36.0056,129.38466,302.34,0.59,0.53,2024-10-04,1751,N,VIIRS,n,2,288.51,2.84,N,3
36.00402,129.39107,300.14,0.59,0.53,2024-10-04,1751,N,VIIRS,n,2,288.37,2.1,N,0
36.00318,129.38423,296.73,0.59,0.53,2024-10-04,1751,N,VIIRS,n,2,286.63,1.11,N,0
36.00163,129.39067,299.52,0.59,0.53,2024-10-04,1751,N,VIIRS,n,2,288.33,1.11,N,0
36.00008,129.39716,302.3,0.59,0.53,2024-10-04,1751,N,VIIRS,n,2,288.49,1.79,N,0
35.20273,128.60089,300.18,0.56,0.52,2024-10-04,1751,N,VIIRS,n,2,286.1,1.08,N,2
35.2021,128.60031,298.38,0.56,0.52,2024-10-04,1751,N,VIIRS,n,2,285.69,0.92,N,0
34.9266,127.75052,311.58,0.51,0.5,2024-10-04,1751,N,VIIRS,n,2,290.94,3.64,N,3
34.92467,127.73792,301.16,0.51,0.5,2024-10-04,1751,N,VIIRS,n,2,289.77,0.97,N,0
34.91198,127.75146,312.72,0.51,0.5,2024-10-04,1751,N,VIIRS,n,2,291.93,2.49,N,3
34.85034,127.7064,302.34,0.51,0.5,2024-10-04,1751,N,VIIRS,n,2,291.6,1.66,N,2
37.59612,129.01334,303.74,0.47,0.4,2024-10-05,1732,N,VIIRS,n,2,287.93,0.99,N,2
37.48586,129.05569,307.79,0.47,0.4,2024-10-05,1732,N,VIIRS,n,2,286.97,1.29,N,2
37.48332,129.04922,307.04,0.47,0.4,2024-10-05,1732,N,VIIRS,n,2,286.71,1.96,N,0
37.42508,129.17126,307.62,0.48,0.4,2024-10-05,1732,N,VIIRS,n,2,286.84,0.83,N,2
37.42403,129.17657,298.63,0.48,0.4,2024-10-05,1732,N,VIIRS,n,2,285.97,0.97,N,0
37.42045,129.17535,295.32,0.48,0.4,2024-10-05,1732,N,VIIRS,n,2,284.82,0.36,N,0
37.42159,129.17328,320.16,0.48,0.4,2024-10-05,1732,N,VIIRS,n,2,287.41,2.81,N,0
37.22795,128.32323,305.37,0.45,0.39,2024-10-05,1732,N,VIIRS,n,2,278.63,1.26,N,2
37.48981,126.63075,313.26,0.4,0.37,2024-10-05,1732,N,VIIRS,n,2,284.02,1.41,N,2
37.02375,128.32208,299.91,0.45,0.39,2024-10-05,1732,N,VIIRS,n,2,283.62,0.95,N,0
37.01299,128.33995,299.12,0.45,0.39,2024-10-05,1732,N,VIIRS,n,2,283.44,1.29,N,2
36.98721,126.70264,312.07,0.4,0.37,2024-10-05,1732,N,VIIRS,n,2,279.05,1.57,N,2
36.9823,126.71072,321.85,0.4,0.37,2024-10-05,1732,N,VIIRS,n,2,279.2,2.6,N,0
36.98386,126.70173,318.19,0.4,0.37,2024-10-05,1732,N,VIIRS,n,2,280.52,1.57,N,0
36.98284,126.68735,304.23,0.4,0.37,2024-10-05,1732,N,VIIRS,n,2,282.49,1.35,N,2
36.98206,126.69184,301.77,0.4,0.37,2024-10-05,1732,N,VIIRS,n,2,281.28,1.02,N,0
36.97871,126.69093,307.13,0.4,0.37,2024-10-05,1732,N,VIIRS,n,2,278.79,1.02,N,0
35.46725,129.38069,315.4,0.52,0.42,2024-10-05,1732,N,VIIRS,n,2,284.42,2.31,N,3
34.92683,127.74215,303.82,0.46,0.39,2024-10-05,1732,N,VIIRS,n,2,277.01,2.22,N,0
34.9242,127.73624,300.52,0.46,0.39,2024-10-05,1732,N,VIIRS,n,2,276.03,0.88,N,2
34.92144,127.75102,297.61,0.46,0.39,2024-10-05,1732,N,VIIRS,n,2,275.4,1.08,N,3
34.91882,127.74509,299.63,0.46,0.39,2024-10-05,1732,N,VIIRS,n,2,276.54,1.64,N,3
34.91789,127.75003,296.87,0.46,0.39,2024-10-05,1732,N,VIIRS,n,2,275.96,0.85,N,3
34.91343,127.75399,303.35,0.46,0.39,2024-10-05,1732,N,VIIRS,n,2,273.5,0.85,N,0
37.59696,129.0107,296.75,0.53,0.42,2024-10-07,1654,N,VIIRS,n,2,284.69,0.82,N,2
37.48472,129.05687,311.78,0.53,0.42,2024-10-07,1654,N,VIIRS,n,2,286.33,2.19,N,0
37.48151,129.05034,312.04,0.53,0.42,2024-10-07,1654,N,VIIRS,n,2,286.51,2.19,N,0
37.4237,129.17317,320.78,0.52,0.42,2024-10-07,1654,N,VIIRS,n,2,287.64,2.75,N,0
36.9811,126.71196,306.77,0.45,0.47,2024-10-07,1654,N,VIIRS,n,2,287.78,2.23,N,0
34.9283,127.74886,299.45,0.57,0.43,2024-10-07,1655,N,VIIRS,n,2,281.78,1.7,N,3
34.92764,127.75512,309.66,0.57,0.43,2024-10-07,1655,N,VIIRS,n,2,285.22,1.7,N,3
34.92561,127.73563,322.22,0.57,0.43,2024-10-07,1655,N,VIIRS,n,2,281.18,2.09,N,0
34.92496,127.74194,301.14,0.57,0.43,2024-10-07,1655,N,VIIRS,n,2,283.16,2.09,N,0
34.9243,127.74822,310.99,0.57,0.43,2024-10-07,1655,N,VIIRS,n,2,282.19,1.7,N,3
34.92234,127.76704,311.06,0.57,0.43,2024-10-07,1655,N,VIIRS,n,2,284.25,2.01,N,3
34.92707,127.74825,297.36,0.57,0.43,2024-10-07,1655,N,VIIRS,n,2,281.41,1.71,N,3
34.92638,127.75452,314.18,0.57,0.43,2024-10-07,1655,N,VIIRS,n,2,284.71,2.75,N,3
34.92445,127.73505,311.85,0.57,0.43,2024-10-07,1655,N,VIIRS,n,2,278.51,2.21,N,2
34.92376,127.74136,310.57,0.57,0.43,2024-10-07,1655,N,VIIRS,n,2,279.19,1.71,N,2
34.92307,127.74763,310.33,0.57,0.43,2024-10-07,1655,N,VIIRS,n,2,281.32,1.71,N,3
34.921,127.7664,310.47,0.57,0.43,2024-10-07,1655,N,VIIRS,n,2,283.88,2.12,N,3
34.92031,127.77265,309.36,0.57,0.43,2024-10-07,1655,N,VIIRS,n,2,283.89,2.12,N,3
34.91907,127.74699,300.63,0.57,0.43,2024-10-07,1655,N,VIIRS,n,2,283.02,2.24,N,3
34.91438,127.75261,305.67,0.57,0.43,2024-10-07,1655,N,VIIRS,n,2,286.66,2.13,N,0
34.91838,127.76795,337.18,0.46,0.39,2024-10-08,0414,N,VIIRS,n,2,299.41,5.85,D,3
34.92453,127.74044,330.28,0.46,0.39,2024-10-08,0414,N,VIIRS,l,2,302.17,3.4,D,0
34.9252,127.73811,335.97,0.46,0.39,2024-10-08,0414,N,VIIRS,n,2,304.06,4.83,D,0
35.82302,128.49263,336.29,0.42,0.38,2024-10-08,0414,N,VIIRS,n,2,296.05,2.78,D,0
35.99897,129.39581,331.09,0.4,0.37,2024-10-08,0414,N,VIIRS,n,2,293.93,4.11,D,0
35.84986,128.51144,326.51,0.42,0.38,2024-10-08,0414,N,VIIRS,l,2,297.2,2.86,D,0
36.09652,128.38696,329.79,0.42,0.38,2024-10-08,0414,N,VIIRS,n,2,298.74,2.32,D,0
36.09489,128.37772,325.05,0.42,0.38,2024-10-08,0414,N,VIIRS,l,2,299.83,3.72,D,0
36.29811,128.67737,335.31,0.41,0.37,2024-10-08,0414,N,VIIRS,n,2,293.24,5.19,D,0
36.30071,128.67192,352.52,0.41,0.37,2024-10-08,0414,N,VIIRS,n,2,295.7,5.19,D,0
36.3015,128.67647,356.89,0.41,0.37,2024-10-08,0414,N,VIIRS,l,2,295.85,5.19,D,0
36.30948,127.14597,339.48,0.46,0.39,2024-10-08,0415,N,VIIRS,n,2,294.88,3.44,D,0
36.46365,127.24757,353.09,0.45,0.39,2024-10-08,0415,N,VIIRS,n,2,295.59,4.71,D,0
36.97396,128.67485,335.57,0.41,0.37,2024-10-08,0415,N,VIIRS,n,2,292.74,1.71,D,0
37.12542,128.24933,327.12,0.42,0.37,2024-10-08,0415,N,VIIRS,n,2,294.5,1.87,D,0
36.98354,126.71168,331.12,0.47,0.4,2024-10-08,0415,N,VIIRS,n,2,300.35,5.07,D,0
36.98158,126.70129,337.92,0.47,0.4,2024-10-08,0415,N,VIIRS,n,2,298.07,3.72,D,0
36.98516,126.70023,335.7,0.47,0.4,2024-10-08,0415,N,VIIRS,n,2,298.68,3.72,D,0
37.19085,127.78011,344,0.43,0.38,2024-10-08,0415,N,VIIRS,n,2,291.43,2.17,D,0
37.56338,127.139,332.48,0.44,0.39,2024-10-08,0415,N,VIIRS,n,2,295.91,4.91,D,0
36.98528,126.69027,316.87,0.42,0.61,2024-10-08,1635,N,VIIRS,n,2,291.28,2.33,N,2
36.98431,126.70952,312.15,0.41,0.61,2024-10-08,1635,N,VIIRS,n,2,288.28,2.23,N,0
36.97958,126.68979,307.93,0.42,0.61,2024-10-08,1635,N,VIIRS,n,2,288.48,1.36,N,0
35.97204,126.60895,299.5,0.41,0.61,2024-10-08,1635,N,VIIRS,n,2,287.49,1.04,N,2
35.46968,129.38319,314.92,0.57,0.52,2024-10-08,1635,N,VIIRS,n,2,287.93,3.05,N,3
35.08297,128.98869,316.6,0.59,0.53,2024-10-08,1636,N,VIIRS,n,2,287.47,1.57,N,2
34.92658,127.73775,313.11,0.35,0.57,2024-10-08,1636,N,VIIRS,n,2,288.89,1.32,N,0
34.92555,127.75327,315.27,0.35,0.56,2024-10-08,1636,N,VIIRS,n,2,288.99,1.21,N,3
34.92028,127.75271,301.16,0.35,0.56,2024-10-08,1636,N,VIIRS,n,2,289.26,1.21,N,3
34.91502,127.75214,306.55,0.35,0.56,2024-10-08,1636,N,VIIRS,n,2,289.1,1.76,N,0
34.91118,127.73944,301.07,0.35,0.57,2024-10-08,1636,N,VIIRS,n,2,287.76,1.29,N,0
37.23193,128.32379,302.59,0.52,0.67,2024-10-08,1815,N,VIIRS,n,2,283.61,1.01,N,2
37.08509,128.28061,298.91,0.52,0.67,2024-10-08,1815,N,VIIRS,n,2,282.63,1.23,N,2
37.08633,128.28108,297.92,0.52,0.67,2024-10-08,1815,N,VIIRS,n,2,282.48,1.4,N,2
37.02803,128.32118,295.89,0.52,0.67,2024-10-08,1815,N,VIIRS,n,2,283.62,1.4,N,0
36.98186,126.70812,303.93,0.43,0.62,2024-10-08,1815,N,VIIRS,n,2,288.89,2.7,N,0
36.98053,126.71289,305.05,0.43,0.62,2024-10-08,1815,N,VIIRS,n,2,285.92,1.54,N,0
36.98163,126.68688,305.4,0.43,0.62,2024-10-08,1815,N,VIIRS,n,2,288.25,1.22,N,0
36.98033,126.69154,299.7,0.43,0.62,2024-10-08,1815,N,VIIRS,n,2,287.85,1.3,N,0
36.98814,126.70145,303.67,0.43,0.62,2024-10-08,1815,N,VIIRS,n,2,288.58,2.68,N,2
36.9856,126.71076,305.07,0.44,0.62,2024-10-08,1815,N,VIIRS,n,2,287.99,1.57,N,0
36.98527,126.68948,307.09,0.43,0.62,2024-10-08,1815,N,VIIRS,n,2,290.03,1.82,N,2
36.9801,126.70844,298.05,0.44,0.62,2024-10-08,1815,N,VIIRS,n,2,286.91,1.57,N,0
36.97979,126.68707,298.32,0.43,0.62,2024-10-08,1815,N,VIIRS,n,2,286.86,1.04,N,0
37.00582,126.39089,299.41,0.42,0.61,2024-10-08,1815,N,VIIRS,n,2,288.87,1.77,N,2
35.08239,128.98643,300.94,0.64,0.72,2024-10-08,1816,N,VIIRS,n,2,285.43,1.04,N,2
35.09823,128.86339,300.86,0.63,0.72,2024-10-08,1816,N,VIIRS,n,2,285.02,0.79,N,0
35.08554,128.98993,297.37,0.64,0.72,2024-10-08,1816,N,VIIRS,n,2,285.06,0.43,N,2
35.0944,128.86369,296.11,0.63,0.72,2024-10-08,1816,N,VIIRS,n,2,284.11,0.53,N,2
34.92599,127.74991,303.9,0.56,0.69,2024-10-08,1816,N,VIIRS,n,2,286.99,1.43,N,3
34.9234,127.73531,309.09,0.56,0.69,2024-10-08,1816,N,VIIRS,n,2,286.11,2.29,N,2
34.92168,127.74127,298.55,0.56,0.69,2024-10-08,1816,N,VIIRS,n,2,286.36,1.43,N,2
34.91994,127.74723,298.97,0.56,0.69,2024-10-08,1816,N,VIIRS,n,2,286.67,1.43,N,3
37.423,129.17345,325.86,0.39,0.44,2024-10-09,0356,N,VIIRS,n,2,292.6,1.91,D,0
37.59585,129.01167,299.32,0.57,0.69,2024-10-09,1616,N,VIIRS,n,2,283.13,0.87,N,2
36.00906,129.37596,299.81,0.53,0.67,2024-10-09,1616,N,VIIRS,n,2,282.22,2.56,N,2
36.00883,129.38214,295.26,0.53,0.67,2024-10-09,1616,N,VIIRS,n,2,280.39,1.96,N,2
36.00679,129.37379,303.89,0.53,0.67,2024-10-09,1616,N,VIIRS,n,2,282.99,3.03,N,2
35.0825,128.98845,300.07,0.55,0.68,2024-10-09,1616,N,VIIRS,n,2,286.05,0.81,N,2
35.08099,128.99135,298.26,0.55,0.68,2024-10-09,1617,N,VIIRS,n,2,286.01,0.85,N,0
37.48397,129.05098,298.11,0.63,0.54,2024-10-09,1756,N,VIIRS,n,2,283.4,1.49,N,0
37.48435,129.05199,297.36,0.63,0.54,2024-10-09,1756,N,VIIRS,n,2,283.21,1,N,0
37.4222,129.17213,321.59,0.32,0.55,2024-10-09,1756,N,VIIRS,n,2,281.92,1.78,N,0
37.23186,128.32422,298.2,0.59,0.53,2024-10-09,1756,N,VIIRS,n,2,282.87,2.09,N,2
37.22903,128.32356,305.6,0.59,0.53,2024-10-09,1756,N,VIIRS,n,2,283.3,1.73,N,2
37.02639,128.31734,303.99,0.59,0.53,2024-10-09,1757,N,VIIRS,n,2,283.55,1.25,N,0
37.01208,128.33336,295.46,0.59,0.53,2024-10-09,1757,N,VIIRS,n,2,283.2,1.41,N,2
37.00202,126.36707,309.73,0.47,0.48,2024-10-09,1757,N,VIIRS,n,2,286.02,1.85,N,0
36.00297,129.39049,331.08,0.36,0.57,2024-10-10,0337,N,VIIRS,n,2,295.9,5.63,D,0
36.00291,129.39156,325.35,0.53,0.67,2024-10-10,0517,N,VIIRS,n,2,294.93,5.65,D,0
36.98522,126.6877,325.85,0.39,0.59,2024-10-10,0518,N,VIIRS,n,2,295.15,3.96,D,2
37.48647,129.05754,295.73,0.55,0.42,2024-10-10,1738,N,VIIRS,n,2,285.15,0.53,N,2
37.48395,129.04994,303.11,0.55,0.42,2024-10-10,1738,N,VIIRS,n,2,286.29,1.12,N,0
37.48266,129.05621,299.54,0.55,0.42,2024-10-10,1738,N,VIIRS,n,2,284.17,0.82,N,0
37.4801,129.04881,296.81,0.55,0.42,2024-10-10,1738,N,VIIRS,n,2,284.45,1.12,N,0
37.4252,129.1748,295.34,0.56,0.43,2024-10-10,1738,N,VIIRS,n,2,285.27,1.46,N,2
37.42139,129.17332,311.7,0.56,0.43,2024-10-10,1738,N,VIIRS,n,2,285.86,1.46,N,0
37.5649,127.4231,328.48,0.47,0.39,2024-10-10,1738,N,VIIRS,n,2,284.71,2.41,N,0
37.56829,126.63074,307.01,0.44,0.38,2024-10-10,1738,N,VIIRS,n,2,286.67,0.68,N,2
37.22943,128.32497,314.37,0.51,0.41,2024-10-10,1738,N,VIIRS,n,2,284.46,1.32,N,2
37.49162,126.63224,305.56,0.44,0.38,2024-10-10,1738,N,VIIRS,n,2,287.23,1.32,N,2
37.4898,126.64202,310.41,0.44,0.38,2024-10-10,1738,N,VIIRS,n,2,289.66,0.93,N,2
37.02614,128.31985,301.25,0.52,0.41,2024-10-10,1738,N,VIIRS,n,2,283.95,0.83,N,0
37.01402,128.34029,298.14,0.52,0.41,2024-10-10,1738,N,VIIRS,n,2,283.81,1.59,N,2
36.98874,126.69994,315.76,0.45,0.39,2024-10-10,1738,N,VIIRS,n,2,289.53,1.56,N,2
36.98523,126.69891,325.11,0.45,0.39,2024-10-10,1738,N,VIIRS,n,2,287.07,2.07,N,0
36.98241,126.71374,324.3,0.45,0.39,2024-10-10,1738,N,VIIRS,n,2,287.3,1.73,N,0
36.9836,126.68799,308.43,0.45,0.39,2024-10-10,1738,N,VIIRS,n,2,290.98,1.16,N,2
36.98267,126.69293,303.6,0.45,0.39,2024-10-10,1738,N,VIIRS,n,2,289.89,2.07,N,0
36.98663,126.69733,325.53,0.45,0.39,2024-10-10,1738,N,VIIRS,n,2,288.53,2.14,N,2
36.98571,126.70229,306.13,0.45,0.39,2024-10-10,1738,N,VIIRS,n,2,283.25,2.14,N,2
36.98387,126.71218,315.81,0.45,0.39,2024-10-10,1738,N,VIIRS,n,2,288.48,1.64,N,0
36.98036,126.71114,316.09,0.45,0.39,2024-10-10,1738,N,VIIRS,n,2,281.09,1.64,N,0
36.98054,126.69032,306.1,0.45,0.39,2024-10-10,1738,N,VIIRS,n,2,290.22,2.16,N,0
